['transaction generate', 'last transaction', 'last transaction generate', 'transaction generate qr', 'see your balance', 'be a problem', 'last transaction generate qr', 'see my last transaction']	[0, 1, 0, 0, 1, 0, 0, 1]
['login option', 'be something', 'new i', 'use my fingerprint', 'way of report', 'find no way']	[0, 0, 0, 1, 0, 0]
['s icon', 'i d', 'd and password', 'open with i d']	[0]
['total waste', 'waste of time']	[0]
['oops something', 'say oops', 'wrong please', 'asap and i', 'say oops something', 'go wrong please']	[0, 0, 0, 0, 0, 0]
['time i', 'top number', 'selection for folder', 'hit the button', 'give me menu option']	[0, 0, 1, 1, 0]
['receive any email']	[1]
['internal storage']	[1]
['google inbox']	[0]
['load fix', 'have people', 'many people', 'appname and i', 'keep load fix']	[0, 0, 0, 0, 0]
['email i', 'second i', 'inappropriate content i', 'enter my email', 'make an account']	[0, 0, 0, 1, 0]
['do anything', 'late update']	[0]
['feature appname', 'bad appname', 'same feature appname', 'be the purpose', 'bad and bad']	[0]
['time struggle', 'happen act', 'refresh the page']	[0]
['oop please', 'say oop please']	[0, 0]
['number i', 'work wort', 'bank or maybank', 'wort banking app', 'work wort banking', 'transaction as od', 'reinstall the app']	[0, 0, 0, 0, 0, 0, 0]
['r scrwe', 'try number', 'bad app', 'week or mor', 'u r scrwe', 'test check deposit', 'get lose screws', 'app on google', 'take a week']	[0]
['get post']	[1]
['please try', 'web page', 'reset my password']	[0, 0, 1]
['tick option', 'hide people', 'watch story']	[1, 1, 1]
['uninstalle update', 'reinstall the app']	[0]
['problem please', 'blade a510', 'many problem', 'many problem please', 'phone model zte', 'asap my phone', 'launch this app']	[0]
['app i', 'mobile account', 'pay my bill', 'update the app']	[0, 1, 0, 0]
['trash app', 'trash app trash', 'login my account', 'do no assist']	[0, 0, 1, 0]
[]	[]
['phone number', 'past number', 'change my phone', 'account because phone', 'be my past number']	[0, 0, 1, 0, 0]
['work try', 'stop work', 'several time', 'stop work try', 'reinstall several time', 'have stop work']	[0]
['ooops something', 'keep tweak', 'sayin ooops', 'sayin ooops something', 'keep sayin ooops']	[0, 0, 0, 0, 0]
['fix something', 'update i', 'seem every time']	[0, 0, 0]
['update appname']	[0]
['find a face']	[0]
['credit card', 'confusing please', 'horrible credit', 'horrible credit card', 'credit card functionality', 'be horrible credit', 'be confusing please', 'horrible credit card functionality']	[1, 0, 0, 0, 1, 0, 0, 1]
['email address', 'think i', 'address with att']	[0]
['nice i', 'be nice i']	[0]
['change tag', 'change tag setting']	[0]
['bare bone', 'bare bone app', 'app as i', 'be a bare']	[0]
['text message', 'stupid account', 'enough text message', 'get enough text', 'thank for nothing']	[0]
['keep freeze', 'notify that appname']	[0]
[]	[]
['late update', 'share from spotify', 'appname after late update']	[0, 1, 1]
[]	[]
['email account', 'use an adblocker']	[0, 1]
['everytime i', 'mad everytime', 'mad everytime i', 'get me mad everytime']	[0]
['email folder', 'delete email', 'i try', 'new email zero', 'email zero star', 'new email zero star']	[0, 1, 0, 0, 0, 0]
['app today', 'app today number', 'use the appname']	[0, 0, 1]
['sooooo damn', 'open email', 'main mail', 'main mail page']	[0, 1, 0, 1]
['open the app']	[1]
['payment system', 'have capital', 'intuitive i', 'account and i', 'eligible funding account', 'add my bank', 'do appname limit', 'intuitive and frustrating', 'pay my small bill']	[0, 0, 0, 0, 0, 0, 0, 0, 1]
['screen freeze', 'i uninstalle', 'screen because i', 'next or skip', 'log in i uninstalle']	[0, 0, 0, 0, 0]
['distrubance of life']	[0]
['email address', 'f time', 'say my email', 'be a waste']	[0]
['network site', 'social network', 'social network site']	[0]
['email leave', 'favourite part', 'swipe an email']	[0, 0, 1]
['username i', 'i try', 'waiste my time', 'connect with appname', 'create an account']	[0, 0, 0, 0, 0]
['send notification']	[1]
['anything app', 'fix anything', 'bad app', 'quick pay amount', 'fix anything app', 'lower quick pay', 'improve the app', 'slow since last update']	[0, 0, 0, 1, 0, 0, 0, 0]
['app statement', 'fix the app']	[0, 0]
['android i', 'click anything', 'click anything i', 'open the app']	[0, 1, 1, 0]
['appname app', 'be number', 'label in appname', 'be no support', 'add label in appname']	[1, 0, 0, 0, 1]
['appname account', 'appname protect']	[0]
['welcome window', 'i try', 'neither the skip']	[1, 0, 0]
['number time', 'fail entry']	[0, 1]
['phone number', 'change phone', 'change phone number']	[1, 1, 1]
['outlook mail', 'email message']	[0, 0]
['get notifucation', 'late take', 'have check everything', 'be the course']	[1, 0, 0, 0]
['i download']	[0]
['load issue', 'alert message', 'response from appname', 'send the money']	[0]
['appname sign', 'google mail', 'sign with google mail']	[0]
['reel filter', 'i suppose', 'be i suppose', 'use the reel']	[1, 0, 0, 1]
['finger print', 'finger print log']	[0, 0]
['mail label', 'new mail', 'new mail label', 'mail label folder', 'new mail label folder']	[0, 0, 0, 1, 1]
['everytime i', 'update i', 'google play', 'reinstall the app', 'be from google play']	[0]
[]	[]
['try uninstall', 'app try', 'app try uninstall']	[0, 0, 0]
['update problem', 'link device', 'recent update', 'recent update problem', 'device upon link', 'get a fg', 'link device upon link']	[0]
['place ad']	[0]
['create your account']	[1]
['be way', 'login the app']	[0, 1]
[]	[]
['instareel u']	[0]
['app but i', 'download the app']	[0, 0]
['voice call', 'provide voice', 'voice call option', 'provide voice call']	[1, 0, 1, 0]
['update system', 'down please', 'be down please']	[0]
['forget fingerprint', 'i try']	[0, 0]
['everytime i', 'say error', 'full bar', 'problem or something', 'error because ther', 'post a story', 'say error because ther', 'be at full bar']	[0, 0, 0, 0, 0, 1, 0, 0]
['phone i', 'download error', 'show download error']	[0]
['black please', 'go black please', 'number after today', 'update the app']	[0]
['be process']	[0]
['app sudderit', 'app crash', 'few hour', 'few hour i', 'app sudderit show', 'open the app', 'few hour i uninstalle']	[0, 0, 0, 0, 0, 1, 0]
['lag time', 'horrible app', 'many year i', 'number year switch', 'be horrible app', 'issue for many year']	[0]
['i try']	[0]
['receive email']	[1]
['app crash', 'enter identification code']	[0, 1]
['music option', 'add music', 'add music option', 'have add music', 'option in story']	[0, 0, 1, 0, 0]
['couple of week']	[0]
['see my balance']	[1]
['google forum', 'push notification', 'google forum reddit', 'reset my phone', 'get push notification', 'suggestion on google']	[0, 1, 0, 0, 1, 0]
['permission regardless', 'excellent piece', 'own permission regardless', 'piece of spyware', 'set its own permission']	[0]
['update image', 'image and picture', 'read the email']	[0, 1, 0]
['deposit today', 'disburse my money']	[0, 1]
['wrost app']	[0]
['everytime i', 'like picture', 'vibe dan', 'dan and heisdaniel', 'block my account', 'dan and heisdaniel i']	[0, 1, 0, 0, 0, 0]
['trouble reply', 'have trouble', 'have trouble reply', 'be have trouble', 'attach a document']	[0, 0, 0, 0, 1]
['college school', 'sync email', 'actual account', 'college school email', 'have multiple account', 'account that i', 'sync some email']	[0, 1, 0, 1, 0, 0, 1]
['receive notification']	[1]
['ios version', 'keep android', 'only app', 'difference between ios', 'keep android behind ios']	[0]
['trash folder', 'empty trash folder', 'folder as note']	[1, 1, 0]
['second i', 'understand the content']	[0]
['account detail', 'do i', 'current statement', 'credit card i', 'statement of account', 'view the total']	[0, 0, 0, 0, 0, 1]
['nobody care', 'email text', 'bad experience', 'contact but nobody', 'update my app', 'contact but nobody care']	[0, 0, 0, 0, 0, 0]
['download anything', 'easy download', 'easy download anything']	[0]
['picture message', 'send picture', 'regular texting', 'send picture message']	[0, 0, 1, 1]
['keep stop', 'new update', 'stop and lag']	[0]
['overdraft protection', 'first chance', 'protection and chrage', 'think this bank']	[0]
['access credit', 'blank page', 'good luck report', 'access credit score', 'crash the app', 'good luck report feedback']	[0, 0, 0, 1, 0, 0]
['nothing about google']	[0]
['email i', 'filter email', 'filter email i']	[0, 1, 1]
['pass week', 'pass week number']	[0]
['be send']	[0]
[]	[]
['phone set', 'have notification', 'app and phone', 'b. the app', 'set as have notification', 'app and phone set']	[0, 1, 0, 0, 1, 0]
['follow tab']	[0]
['use this app']	[0]
['please try', 'funny message', 'content and action', 'block please try', 'protect our community', 'be block please', 'hear the sound']	[0, 0, 0, 0, 0, 0, 0]
['function log', 'slow due', 'unistalle and reinstall']	[0, 0, 0]
['number star', 'give number', 'wish i', 'give number star']	[0]
['appname account', 'download file']	[0, 0]
['s story']	[0]
['music story', 'use music', 'same song', 'music story feature', 'use music story', 'feature from appname', 'use any music']	[0, 0, 0, 0, 1, 0, 1]
['problem i', 'be record', 'only problem', 'only problem i', 'shoot a video']	[0, 0, 0, 0, 1]
['invalid attempt', 'say my access', 'be my first try']	[0, 0, 0]
['app use', 'do anything', 'i sign', 'show the balance', 'frozen and useless']	[0, 0, 0, 1, 0]
['bullsh t', 'make thing', 'absolute bullsh', 'absolute bullsh t', 'give my info', 'mass delete i', 'be absolute bullsh', 'select every email', 'pay for extra space']	[0, 0, 0, 0, 0, 1, 0, 0, 0]
[]	[]
['inbox i', 'awful i', 'be awful i', 'mail for yrs']	[0]
['account post', 'other account', 'other account post', 'fix the issue']	[0, 0, 0, 0]
['take time', 'app take', 'app take time']	[0]
['own account']	[1]
[]	[]
['action block']	[0]
['phone i']	[0]
['trash folder', 'new update', 'spam or trash', 's new update', 'conversation by group', 'spam or trash folder']	[0, 0, 0, 0, 0, 0]
['someone help', 'send message', 'please someone help']	[0, 1, 0]
['few band', 'follow few band']	[0, 1]
['cause frustration', 'leave appname', 'hurdle cause frustration', 'get in leave appname']	[0, 0, 0, 0]
['google pixel', 'gigantic lol', 'google pixel number', 'be gigantic lol']	[0]
['thing trigger', 'post something', 'certain thing', 'certain thing trigger', 'snap my friend', 'be an app']	[0, 1, 0, 0, 0, 0]
['didn t', 'i didn', 'i didn t', 'didn t delete', 'i didn t delete']	[0]
['customer service', 'have problem', 'next month', 'next month i', 'app like i']	[0]
['drive home', 'painful and slow']	[0]
['log in process']	[1]
['email i', 'uninstall and reinstall', 'email i uninstall', 'open the email']	[0, 0, 0, 1]
['trouble log', 'have trouble', 'invalid attempt', 'app and deem', 'reset my password', 'have trouble log', 'maximum invalid attempt', 'be have trouble', 'attempt although i']	[0, 0, 0, 0, 1, 0, 0, 0, 0]
['email i', 'delete end', 'last week', 'button but nothing', 'show me anything', 'have unread mail', 'press the button', 'button but nothing happen']	[0, 1, 0, 0, 1, 0, 0, 0]
['ibrit phone', 'ibrit phone please', 'fix this issue']	[0]
['time pass', 'get distract', 'nonsense app']	[0]
['reinstall please', 'uninstalle and reinstall']	[0, 0]
['frustrate with appname']	[0]
['feature nito', 'reset password', 'sira okay', 'un feature nito', 'feature nito pero', 'reset password pero', 'laging sira okay', 'un feature nito pero']	[0, 0, 0, 0, 0, 0, 0, 0]
['family i', 'keep freeze', 'last update', 'friend and family', 'heartbroken it stop work', 'friend and family i']	[0]
['sync system', 'receive notification', 'delete email', 'day and i', 'good email app', 'return its sync', 'system with outlook']	[0, 1, 1, 0, 0, 1, 0]
['utter blunder', 'leave side', 'old version', 'love appname mail', 'feedback from user', 'change the layout', 'take feedback from user']	[0]
['whenever i', 'keep use', 'own profile', 'own profile page', 'cause the problem']	[0, 0, 1, 0, 0]
['number photo', 'have use', 'few hour', 'allow number photo', 'photo with caption', 'disappear within second inability']	[1, 0, 0, 1, 1, 0]
['work fine', 'take picture', 'update app', 'awhile and break', 'update app crash', 'fine for awhile']	[0, 1, 0, 0, 0, 0]
['only app', 'download this app']	[1, 1]
['number year', 'have use', 'have have problem']	[0]
['update appname', 'late update', 'late update appname', 'video load sign', 'theme while image', 'play any video', 'see on direct message']	[0, 0, 0, 1, 0, 1, 0]
['many day', 'upload my story', 'day so please', 'be from many day']	[0, 1, 0, 0]
['fire second', 'be limit', 'nonapple tablet', 'kindle fire second', 'developer s appname', 'number of check', 'find a workaround', 'stray alley cat number']	[0, 0, 0, 0, 0, 1, 0, 0]
['google s', 'replace google', 'dark mode', 'google s calendar', 'replace google s']	[0, 0, 1, 0, 0]
['disappointment appname', 'have use', 'appname mail', 'mail for year', 'reinstall the app']	[0, 0, 0, 0, 0]
[]	[]
['app for day', 'open the app']	[1, 1]
[]	[]
['story igtv', 'new feature', 'minute issue quality', 'feature like story', 'have a bug']	[0]
['open email']	[1]
['app startup', 'new update', 'app startup super', 'slow the app']	[0]
['go mail']	[1]
['i use', 'app august', 'redownload and reinstall', 'app august number', 'i use appname', 'be instal i', 'appname since number', 'install this app']	[0]
['be this app']	[0]
['back camera', 'give number', 'miss i', 'back camera please', 'change my back', 'give number star', 'be miss i', 'button of camera']	[1, 0, 0, 0, 1, 0, 0, 1]
['suck i', 'disapear edit', 'app suck', 'app suck i', 'improve thing i']	[0, 0, 0, 0, 0]
['music man', 'make songs', 'music man music', 'please make songs', 'make all song']	[0]
['i use', 'receive notification', 'new email', 'real time basis', 'increase my rating', 'be give number', 'get any notification', 'check for new email']	[0, 1, 0, 0, 0, 0, 1, 0]
['app appname']	[0]
['story i', 'put story', 'send audio', 'put story i', 'need a solution', 'audio nor stop']	[0, 1, 1, 1, 0, 0]
['appname i', 'new app', 'da appname team', 'app of appname']	[0, 0, 0, 0]
['email work', 'get email work', 'stop each time']	[0]
['go register', 'bad app', 'download the app']	[1, 0, 0]
[]	[]
['phone i', 'need help', 'i need help', 'have an issue']	[0, 0, 0, 0]
['trash bin', 'bin from app', 'empty the trash']	[0, 1, 1]
['instal the app']	[0]
['time i', 'i register', 'last number month', 'process your request', 'send an email']	[0, 0, 1, 0, 0]
['banking app', 'welcome screen', 'critical banking app']	[0, 1, 0]
['auto sync']	[1]
['get ahold', 'i pay', 'ahold of help', 'get ahold of help']	[0, 0, 0, 0]
['useless i', 'recommend your bank', 'be useless i']	[0, 0, 0]
[]	[]
['dark mode', 'find the option', 'be my dark mode']	[1, 1, 1]
[]	[]
['email come', 'get notification', 'new email', 'new email come', 'open the app']	[0, 1, 0, 0, 0]
